Name,Modality,Bodypart
D:\Intership\data\Tumor- (1895).jpg,CT,Abdominal
D:\Intership\data\VIRUS-2520412-0002.jpg,XRay,Chest
D:\Intership\data\Tumor- (45).jpg,CT,Abdominal
D:\Intership\data\BACTERIA-2211600-0001.jpg,XRay,Chest
D:\Intership\data\6444.jpg,XRay,Hand
D:\Intership\data\14476.jpg,XRay,Hand
D:\Intership\data\Stone- (5).jpg,CT,Abdominal
D:\Intership\data\N22_0_179.jpg,CT,Brain
D:\Intership\data\VIRUS-1076722-0003.jpg,XRay,Chest
D:\Intership\data\Not Cancer  (2067).jpg,CT,Brain
D:\Intership\data\2261.jpg,XRay,Hand
D:\Intership\data\Normal- (4561).jpg,CT,Abdominal
D:\Intership\data\Tumor- (1335).jpg,CT,Abdominal
D:\Intership\data\1658.jpg,XRay,Hand
D:\Intership\data\VIRUS-9839787-0002.jpg,XRay,Chest
D:\Intership\data\15541.jpg,XRay,Hand
D:\Intership\data\N14_0_16.jpg,CT,Brain
D:\Intership\data\Normal- (1264).jpg,CT,Abdominal
D:\Intership\data\2875.jpg,XRay,Hand
D:\Intership\data\VIRUS-3590786-0007.jpg,XRay,Chest
D:\Intership\data\N13_0_52.jpg,CT,Brain
D:\Intership\data\N25_0_66.jpg,CT,Brain
D:\Intership\data\N5_0_56.jpg,CT,Brain
D:\Intership\data\8921.jpg,XRay,Hand
D:\Intership\data\Tumor- (222).jpg,CT,Abdominal
D:\Intership\data\Cyst- (2374).jpg,CT,Abdominal
D:\Intership\data\11175.jpg,XRay,Hand
D:\Intership\data\7349.jpg,XRay,Hand
D:\Intership\data\Stone- (293).jpg,CT,Abdominal
D:\Intership\data\IMG-0002-00173.jpg,CT,Brain
D:\Intership\data\Normal- (2758).jpg,CT,Abdominal
D:\Intership\data\5676.jpg,XRay,Hand
D:\Intership\data\9095.jpg,XRay,Hand
D:\Intership\data\Not Cancer  (1474).jpg,CT,Brain
D:\Intership\data\14896.jpg,XRay,Hand
D:\Intership\data\VIRUS-5608291-0006.jpg,XRay,Chest
D:\Intership\data\NORMAL-3853078-0002.jpg,XRay,Chest
D:\Intership\data\Cancer (304).jpg,CT,Brain
D:\Intership\data\N10_0_51.jpg,CT,Brain
D:\Intership\data\2238.jpg,XRay,Hand
D:\Intership\data\Stone- (1265).jpg,CT,Abdominal
D:\Intership\data\14258.jpg,XRay,Hand
D:\Intership\data\6707.jpg,XRay,Hand
D:\Intership\data\Cancer (259).jpg,CT,Brain
D:\Intership\data\8634.jpg,XRay,Hand
D:\Intership\data\JPCLN040.jpg,XRay,Chest
D:\Intership\data\2470.jpg,XRay,Hand
D:\Intership\data\Cyst- (1083).jpg,CT,Abdominal
D:\Intership\data\9204.jpg,XRay,Hand
D:\Intership\data\10203.jpg,XRay,Hand
D:\Intership\data\2286.jpg,XRay,Hand
D:\Intership\data\Cyst- (1709).jpg,CT,Abdominal
D:\Intership\data\Not Cancer  (69).jpg,CT,Brain
D:\Intership\data\Normal- (4426).jpg,CT,Abdominal
D:\Intership\data\Cancer (425).jpg,CT,Brain
D:\Intership\data\2571.jpg,XRay,Hand
D:\Intership\data\Normal- (2754).jpg,CT,Abdominal
D:\Intership\data\VIRUS-6208839-0001.jpg,XRay,Chest
D:\Intership\data\Cyst- (3056).jpg,CT,Abdominal
D:\Intership\data\BACTERIA-7846296-0001.jpg,XRay,Chest
D:\Intership\data\Normal- (1).jpg,CT,Abdominal
D:\Intership\data\N26_0_37.jpg,CT,Brain
D:\Intership\data\Normal- (2366).jpg,CT,Abdominal
D:\Intership\data\Cyst- (1455).jpg,CT,Abdominal
D:\Intership\data\12338.jpg,XRay,Hand
D:\Intership\data\2614.jpg,XRay,Hand
D:\Intership\data\Cancer (1422).jpg,CT,Brain
D:\Intership\data\7_0_117.jpg,CT,Brain
D:\Intership\data\8162.jpg,XRay,Hand
D:\Intership\data\13057.jpg,XRay,Hand
D:\Intership\data\Normal- (4119).jpg,CT,Abdominal
D:\Intership\data\IMG-0002-00111.jpg,CT,Brain
D:\Intership\data\Normal- (898).jpg,CT,Abdominal
D:\Intership\data\JPCLN011.jpg,XRay,Chest
D:\Intership\data\BACTERIA-8047963-0003.jpg,XRay,Chest
D:\Intership\data\15220.jpg,XRay,Hand
D:\Intership\data\N19_0_59.jpg,CT,Brain
D:\Intership\data\Normal- (491).jpg,CT,Abdominal
D:\Intership\data\12022.jpg,XRay,Hand
D:\Intership\data\N5_0_89.jpg,CT,Brain
D:\Intership\data\9325.jpg,XRay,Hand
D:\Intership\data\13755.jpg,XRay,Hand
D:\Intership\data\Cancer (1823).jpg,CT,Brain
D:\Intership\data\Cyst- (3437).jpg,CT,Abdominal
D:\Intership\data\6779.jpg,XRay,Hand
D:\Intership\data\NORMAL-5602301-0001.jpg,XRay,Chest
D:\Intership\data\6146.jpg,XRay,Hand
D:\Intership\data\6982.jpg,XRay,Hand
D:\Intership\data\Cyst- (931).jpg,CT,Abdominal
D:\Intership\data\N22_0_225.jpg,CT,Brain
D:\Intership\data\10782.jpg,XRay,Hand
D:\Intership\data\Cancer (918).jpg,CT,Brain
D:\Intership\data\12793.jpg,XRay,Hand
D:\Intership\data\BACTERIA-7700975-0003.jpg,XRay,Chest
D:\Intership\data\3451.jpg,XRay,Hand
D:\Intership\data\Not Cancer  (1344).jpg,CT,Brain
D:\Intership\data\JPCLN087.jpg,XRay,Chest
D:\Intership\data\14521.jpg,XRay,Hand
D:\Intership\data\Not Cancer  (341).jpg,CT,Brain
D:\Intership\data\Cancer (877).jpg,CT,Brain
D:\Intership\data\11982.jpg,XRay,Hand
D:\Intership\data\17_0_107.jpg,CT,Brain
D:\Intership\data\Normal- (2505).jpg,CT,Abdominal
D:\Intership\data\4825.jpg,XRay,Hand
D:\Intership\data\7028.jpg,XRay,Hand
D:\Intership\data\Cyst- (2709).jpg,CT,Abdominal
D:\Intership\data\Stone- (746).jpg,CT,Abdominal
D:\Intership\data\Normal- (2571).jpg,CT,Abdominal
D:\Intership\data\Tumor- (223).jpg,CT,Abdominal
D:\Intership\data\Normal- (3108).jpg,CT,Abdominal
D:\Intership\data\BACTERIA-8600331-0001.jpg,XRay,Chest
D:\Intership\data\Not Cancer  (1415).jpg,CT,Brain
D:\Intership\data\VIRUS-4462203-0006.jpg,XRay,Chest
D:\Intership\data\BACTERIA-4603766-0001.jpg,XRay,Chest
D:\Intership\data\Stone- (427).jpg,CT,Abdominal
D:\Intership\data\VIRUS-5202840-0002.jpg,XRay,Chest
D:\Intership\data\Tumor- (939).jpg,CT,Abdominal
D:\Intership\data\N24_0_103.jpg,CT,Brain
D:\Intership\data\Normal- (2509).jpg,CT,Abdominal
D:\Intership\data\Cancer (1296).jpg,CT,Brain
D:\Intership\data\Cyst- (1113).jpg,CT,Abdominal
D:\Intership\data\N2_0_50.jpg,CT,Brain
D:\Intership\data\4307.jpg,XRay,Hand
D:\Intership\data\Normal- (3803).jpg,CT,Abdominal
D:\Intership\data\N5_0_119.jpg,CT,Brain
D:\Intership\data\NORMAL-7157255-0001.jpg,XRay,Chest
D:\Intership\data\9254.jpg,XRay,Hand
D:\Intership\data\BACTERIA-9867917-0001.jpg,XRay,Chest
D:\Intership\data\Tumor- (214).jpg,CT,Abdominal
D:\Intership\data\Normal- (4457).jpg,CT,Abdominal
D:\Intership\data\N21_0_53.jpg,CT,Brain
D:\Intership\data\Cancer (341).jpg,CT,Brain
D:\Intership\data\Cancer (1761).jpg,CT,Brain
D:\Intership\data\Normal- (369).jpg,CT,Abdominal
D:\Intership\data\VIRUS-3935703-0002.jpg,XRay,Chest
D:\Intership\data\Normal- (3330).jpg,CT,Abdominal
D:\Intership\data\5906.jpg,XRay,Hand
D:\Intership\data\3881.jpg,XRay,Hand
D:\Intership\data\10518.jpg,XRay,Hand
D:\Intership\data\Normal- (3351).jpg,CT,Abdominal
D:\Intership\data\Cancer (2066).jpg,CT,Brain
D:\Intership\data\Normal- (414).jpg,CT,Abdominal
D:\Intership\data\14558.jpg,XRay,Hand
D:\Intership\data\Normal- (1492).jpg,CT,Abdominal
D:\Intership\data\BACTERIA-3451166-0002.jpg,XRay,Chest
D:\Intership\data\20_0_86.jpg,CT,Brain
D:\Intership\data\1536.jpg,XRay,Hand
D:\Intership\data\4778.jpg,XRay,Hand
D:\Intership\data\9056.jpg,XRay,Hand
D:\Intership\data\Not Cancer  (42).jpg,CT,Brain
D:\Intership\data\8759.jpg,XRay,Hand
D:\Intership\data\8311.jpg,XRay,Hand
D:\Intership\data\000102 (2).jpg,CT,Chest
D:\Intership\data\Cyst- (1023).jpg,CT,Abdominal
D:\Intership\data\Cancer (2392).jpg,CT,Brain
D:\Intership\data\N11_0_85.jpg,CT,Brain
D:\Intership\data\12988.jpg,XRay,Hand
D:\Intership\data\1866.jpg,XRay,Hand
D:\Intership\data\Cyst- (811).jpg,CT,Abdominal
D:\Intership\data\N9_0_16.jpg,CT,Brain
D:\Intership\data\Tumor- (593).jpg,CT,Abdominal
D:\Intership\data\Tumor- (1797).jpg,CT,Abdominal
D:\Intership\data\N9_0_78.jpg,CT,Brain
D:\Intership\data\2497.jpg,XRay,Hand
D:\Intership\data\BACTERIA-5212251-0003.jpg,XRay,Chest
D:\Intership\data\Not Cancer  (1392).jpg,CT,Brain
D:\Intership\data\BACTERIA-8324394-0005.jpg,XRay,Chest
D:\Intership\data\1722.jpg,XRay,Hand
D:\Intership\data\13649.jpg,XRay,Hand
D:\Intership\data\Cancer (950).JPG,CT,Brain
D:\Intership\data\NORMAL-3861947-0001.jpg,XRay,Chest
D:\Intership\data\IMG-0002-00165.jpg,CT,Brain
D:\Intership\data\N21_0_41.jpg,CT,Brain
D:\Intership\data\Stone- (470).jpg,CT,Abdominal
D:\Intership\data\Cyst- (1454).jpg,CT,Abdominal
D:\Intership\data\1784.jpg,XRay,Hand
D:\Intership\data\Stone- (350).jpg,CT,Abdominal
D:\Intership\data\N16_0_75.jpg,CT,Brain
D:\Intership\data\14420.jpg,XRay,Hand
D:\Intership\data\7057.jpg,XRay,Hand
D:\Intership\data\ID_0055_AGE_0071_CONTRAST_0_CT.jpg,CT,Chest
D:\Intership\data\Normal- (2699).jpg,CT,Abdominal
D:\Intership\data\IMG-0001-00175.jpg,CT,Brain
D:\Intership\data\14886.jpg,XRay,Hand
D:\Intership\data\3497.jpg,XRay,Hand
D:\Intership\data\NORMAL-7749598-0002.jpg,XRay,Chest
D:\Intership\data\Tumor- (428).jpg,CT,Abdominal
D:\Intership\data\Cyst- (769).jpg,CT,Abdominal
D:\Intership\data\6635.jpg,XRay,Hand
D:\Intership\data\3432.jpg,XRay,Hand
D:\Intership\data\IMG-0002-00091.jpg,CT,Brain
D:\Intership\data\15581.jpg,XRay,Hand
D:\Intership\data\VIRUS-2580396-0002.jpg,XRay,Chest
D:\Intership\data\9634.jpg,XRay,Hand
D:\Intership\data\11_0_75.jpg,CT,Brain
D:\Intership\data\Normal- (2430).jpg,CT,Abdominal
D:\Intership\data\Cancer (1598).jpg,CT,Brain
D:\Intership\data\Tumor- (35).jpg,CT,Abdominal
D:\Intership\data\Normal- (666).jpg,CT,Abdominal
D:\Intership\data\Normal- (4731).jpg,CT,Abdominal
D:\Intership\data\BACTERIA-6518498-0001.jpg,XRay,Chest
D:\Intership\data\10573.jpg,XRay,Hand
D:\Intership\data\8554.jpg,XRay,Hand
D:\Intership\data\ID_0018_AGE_0074_CONTRAST_1_CT.jpg,CT,Chest
D:\Intership\data\3264.jpg,XRay,Hand
D:\Intership\data\3825.jpg,XRay,Hand
D:\Intership\data\9605.jpg,XRay,Hand
D:\Intership\data\Normal- (1011).jpg,CT,Abdominal
D:\Intership\data\Cancer (2034).jpg,CT,Brain
D:\Intership\data\7436.jpg,XRay,Hand
D:\Intership\data\ventrikler-parankimal kanama_0_28.jpg,CT,Brain
D:\Intership\data\Cyst- (2585).jpg,CT,Abdominal
D:\Intership\data\7125.jpg,XRay,Hand
D:\Intership\data\Normal- (1894).jpg,CT,Abdominal
D:\Intership\data\Normal- (1822).jpg,CT,Abdominal
D:\Intership\data\N2_0_187.jpg,CT,Brain
D:\Intership\data\Cyst- (620).jpg,CT,Abdominal
D:\Intership\data\10080.jpg,XRay,Hand
D:\Intership\data\6780.jpg,XRay,Hand
D:\Intership\data\Cyst- (880).jpg,CT,Abdominal
D:\Intership\data\8_0_106.jpg,CT,Brain
D:\Intership\data\15115.jpg,XRay,Hand
D:\Intership\data\Tumor- (1367).jpg,CT,Abdominal
D:\Intership\data\8717.jpg,XRay,Hand
D:\Intership\data\BACTERIA-990412-0001.jpg,XRay,Chest
D:\Intership\data\BACTERIA-741892-0001.jpg,XRay,Chest
D:\Intership\data\Normal- (2101).jpg,CT,Abdominal
D:\Intership\data\N20_0_173.jpg,CT,Brain
D:\Intership\data\Not Cancer  (1729).jpg,CT,Brain
D:\Intership\data\Normal- (3131).jpg,CT,Abdominal
D:\Intership\data\4806.jpg,XRay,Hand
D:\Intership\data\Not Cancer  (1364).jpg,CT,Brain
D:\Intership\data\Not Cancer  (1733).jpg,CT,Brain
D:\Intership\data\Not Cancer  (481).jpg,CT,Brain
D:\Intership\data\N21_0_106.jpg,CT,Brain
D:\Intership\data\Not Cancer  (1064).jpg,CT,Brain
D:\Intership\data\Not Cancer  (140).jpg,CT,Brain
D:\Intership\data\000058 (3).jpg,CT,Chest
D:\Intership\data\4090.jpg,XRay,Hand
D:\Intership\data\12407.jpg,XRay,Hand
D:\Intership\data\VIRUS-8423652-0002.jpg,XRay,Chest
D:\Intership\data\Tumor- (2062).jpg,CT,Abdominal
D:\Intership\data\Normal- (909).jpg,CT,Abdominal
D:\Intership\data\14184.jpg,XRay,Hand
D:\Intership\data\Cyst- (1869).jpg,CT,Abdominal
D:\Intership\data\12034.jpg,XRay,Hand
D:\Intership\data\Cancer (1121).jpg,CT,Brain
D:\Intership\data\Not Cancer  (942).jpg,CT,Brain
D:\Intership\data\Normal- (601).jpg,CT,Abdominal
D:\Intership\data\12190.jpg,XRay,Hand
D:\Intership\data\11278.jpg,XRay,Hand
D:\Intership\data\11734.jpg,XRay,Hand
D:\Intership\data\3883.jpg,XRay,Hand
D:\Intership\data\8_0_105.jpg,CT,Brain
D:\Intership\data\Normal- (4911).jpg,CT,Abdominal
D:\Intership\data\13421.jpg,XRay,Hand
D:\Intership\data\Cyst- (656).jpg,CT,Abdominal
D:\Intership\data\Cyst- (3340).jpg,CT,Abdominal
D:\Intership\data\7 - Copy.jpg,CT,Chest
D:\Intership\data\Cyst- (503).jpg,CT,Abdominal
D:\Intership\data\Normal- (766).jpg,CT,Abdominal
D:\Intership\data\8916.jpg,XRay,Hand
D:\Intership\data\1_0_37.jpg,CT,Brain
D:\Intership\data\Cyst- (389).jpg,CT,Abdominal
D:\Intership\data\13126.jpg,XRay,Hand
D:\Intership\data\3413.jpg,XRay,Hand
D:\Intership\data\VIRUS-2427242-0004.jpg,XRay,Chest
D:\Intership\data\14_0_111.jpg,CT,Brain
D:\Intership\data\12_0_46.jpg,CT,Brain
D:\Intership\data\8620.jpg,XRay,Hand
D:\Intership\data\Cyst- (2961).jpg,CT,Abdominal
D:\Intership\data\Cancer (819).jpg,CT,Brain
D:\Intership\data\7665.jpg,XRay,Hand
D:\Intership\data\Normal- (117).jpg,CT,Abdominal
D:\Intership\data\N18_0_77.jpg,CT,Brain
D:\Intership\data\Not Cancer  (1576).jpg,CT,Brain
D:\Intership\data\14_0_80.jpg,CT,Brain
D:\Intership\data\VIRUS-3141540-0002.jpg,XRay,Chest
D:\Intership\data\Cyst- (795).jpg,CT,Abdominal
D:\Intership\data\N17_0_101.jpg,CT,Brain
D:\Intership\data\VIRUS-7777605-0001.jpg,XRay,Chest
D:\Intership\data\1_0_33.jpg,CT,Brain
D:\Intership\data\Normal- (1960).jpg,CT,Abdominal
D:\Intership\data\Normal- (4889).jpg,CT,Abdominal
D:\Intership\data\Cancer (2297).jpg,CT,Brain
D:\Intership\data\IMG-0002-00080.jpg,CT,Brain
D:\Intership\data\Tumor- (467).jpg,CT,Abdominal
D:\Intership\data\VIRUS-6680087-0002.jpg,XRay,Chest
D:\Intership\data\6694.jpg,XRay,Hand
D:\Intership\data\Stone- (413).jpg,CT,Abdominal
D:\Intership\data\Cyst- (2618).jpg,CT,Abdominal
D:\Intership\data\2722.jpg,XRay,Hand
D:\Intership\data\3260.jpg,XRay,Hand
D:\Intership\data\13313.jpg,XRay,Hand
D:\Intership\data\N6_0_75.jpg,CT,Brain
D:\Intership\data\8106.jpg,XRay,Hand
D:\Intership\data\13604.jpg,XRay,Hand
D:\Intership\data\NORMAL-3108988-0001.jpg,XRay,Chest
D:\Intership\data\Tumor- (388).jpg,CT,Abdominal
D:\Intership\data\Stone- (833).jpg,CT,Abdominal
D:\Intership\data\N22_0_131.jpg,CT,Brain
D:\Intership\data\Cancer (1026).JPG,CT,Brain
D:\Intership\data\14706.jpg,XRay,Hand
D:\Intership\data\NORMAL-5849113-0001.jpg,XRay,Chest
D:\Intership\data\3904.jpg,XRay,Hand
D:\Intership\data\10613.jpg,XRay,Hand
D:\Intership\data\1389.jpg,XRay,Hand
D:\Intership\data\Tumor- (875).jpg,CT,Abdominal
D:\Intership\data\Not Cancer  (2059).jpg,CT,Brain
D:\Intership\data\N20_0_176.jpg,CT,Brain
D:\Intership\data\IMG-0001-00104.jpg,CT,Brain
D:\Intership\data\Stone- (335).jpg,CT,Abdominal
D:\Intership\data\NORMAL-2416577-0001.jpg,XRay,Chest
D:\Intership\data\BACTERIA-229708-0001.jpg,XRay,Chest
D:\Intership\data\N23_0_30.jpg,CT,Brain
D:\Intership\data\11_0_132.jpg,CT,Brain
D:\Intership\data\NORMAL-8082616-0001.jpg,XRay,Chest
D:\Intership\data\BACTERIA-2092977-0004.jpg,XRay,Chest
D:\Intership\data\Normal- (3279).jpg,CT,Abdominal
D:\Intership\data\5551.jpg,XRay,Hand
D:\Intership\data\13887.jpg,XRay,Hand
D:\Intership\data\Cyst- (2534).jpg,CT,Abdominal
D:\Intership\data\Cancer (293).jpg,CT,Brain
D:\Intership\data\5769.jpg,XRay,Hand
D:\Intership\data\Normal- (1125).jpg,CT,Abdominal
D:\Intership\data\BACTERIA-9044474-0002.jpg,XRay,Chest
D:\Intership\data\5510.jpg,XRay,Hand
D:\Intership\data\30_HGE_Seg.jpg,CT,Brain
D:\Intership\data\Not Cancer  (219).jpg,CT,Brain
D:\Intership\data\N16_0_115.jpg,CT,Brain
D:\Intership\data\Cancer (1841).jpg,CT,Brain
D:\Intership\data\BACTERIA-2857022-0001.jpg,XRay,Chest
D:\Intership\data\6123.jpg,XRay,Hand
D:\Intership\data\N20_0_215.jpg,CT,Brain
D:\Intership\data\Cyst- (2462).jpg,CT,Abdominal
D:\Intership\data\N18_0_155.jpg,CT,Brain
D:\Intership\data\1384.jpg,XRay,Hand
D:\Intership\data\N21_0_16.jpg,CT,Brain
D:\Intership\data\Cyst- (317).jpg,CT,Abdominal
D:\Intership\data\9_0_75.jpg,CT,Brain
D:\Intership\data\4_0_210.jpg,CT,Brain
D:\Intership\data\N22_0_96.jpg,CT,Brain
D:\Intership\data\14_0_118.jpg,CT,Brain
D:\Intership\data\17_0_119.jpg,CT,Brain
D:\Intership\data\15580.jpg,XRay,Hand
D:\Intership\data\NORMAL-9868047-0001.jpg,XRay,Chest
D:\Intership\data\Cyst- (3262).jpg,CT,Abdominal
D:\Intership\data\Normal- (1907).jpg,CT,Abdominal
D:\Intership\data\BACTERIA-3690280-0001.jpg,XRay,Chest
D:\Intership\data\7_0_33.jpg,CT,Brain
D:\Intership\data\NORMAL-5082504-0001.jpg,XRay,Chest
D:\Intership\data\Tumor- (1774).jpg,CT,Abdominal
D:\Intership\data\N23_0_97.jpg,CT,Brain
D:\Intership\data\12885.jpg,XRay,Hand
D:\Intership\data\NORMAL-2736751-0001.jpg,XRay,Chest
D:\Intership\data\N8_0_28.jpg,CT,Brain
D:\Intership\data\Not Cancer  (619).jpg,CT,Brain
D:\Intership\data\11087.jpg,XRay,Hand
D:\Intership\data\13656.jpg,XRay,Hand
D:\Intership\data\n7 (2).jpg,CT,Chest
D:\Intership\data\BACTERIA-9293416-0001.jpg,XRay,Chest
D:\Intership\data\Normal- (3514).jpg,CT,Abdominal
D:\Intership\data\Normal- (3799).jpg,CT,Abdominal
D:\Intership\data\20_0_35.jpg,CT,Brain
D:\Intership\data\N4_0_116.jpg,CT,Brain
D:\Intership\data\10786.jpg,XRay,Hand
D:\Intership\data\13365.jpg,XRay,Hand
D:\Intership\data\Normal- (4423).jpg,CT,Abdominal
D:\Intership\data\Cancer (670).jpg,CT,Brain
D:\Intership\data\N3_0_244.jpg,CT,Brain
D:\Intership\data\5423.jpg,XRay,Hand
D:\Intership\data\Cancer (957).jpg,CT,Brain
D:\Intership\data\12226.jpg,XRay,Hand
D:\Intership\data\7285.jpg,XRay,Hand
D:\Intership\data\Cyst- (3068).jpg,CT,Abdominal
D:\Intership\data\11793.jpg,XRay,Hand
D:\Intership\data\Stone- (481).jpg,CT,Abdominal
D:\Intership\data\Normal- (3339).jpg,CT,Abdominal
D:\Intership\data\Cancer (1727).jpg,CT,Brain
D:\Intership\data\12304.jpg,XRay,Hand
D:\Intership\data\15149.jpg,XRay,Hand
D:\Intership\data\14862.jpg,XRay,Hand
D:\Intership\data\N21_0_49.jpg,CT,Brain
D:\Intership\data\Cyst- (2606).jpg,CT,Abdominal
D:\Intership\data\15583.jpg,XRay,Hand
D:\Intership\data\Normal- (2550).jpg,CT,Abdominal
D:\Intership\data\Stone- (399).jpg,CT,Abdominal
D:\Intership\data\N8_0_35.jpg,CT,Brain
D:\Intership\data\2583.jpg,XRay,Hand
D:\Intership\data\Cyst- (2322).jpg,CT,Abdominal
D:\Intership\data\Cyst- (2104).jpg,CT,Abdominal
D:\Intership\data\11112.jpg,XRay,Hand
D:\Intership\data\3832.jpg,XRay,Hand
D:\Intership\data\9428.jpg,XRay,Hand
D:\Intership\data\Cancer (1757).jpg,CT,Brain
D:\Intership\data\Cyst- (871).jpg,CT,Abdominal
D:\Intership\data\2_0_85.jpg,CT,Brain
D:\Intership\data\Cancer (2132).jpg,CT,Brain
D:\Intership\data\9915.jpg,XRay,Hand
D:\Intership\data\NORMAL-8413357-0001.jpg,XRay,Chest
D:\Intership\data\Normal- (410).jpg,CT,Abdominal
D:\Intership\data\N2_0_98.jpg,CT,Brain
D:\Intership\data\Cancer (2062).jpg,CT,Brain
D:\Intership\data\Not Cancer  (1425).jpg,CT,Brain
D:\Intership\data\000051 (4).jpg,CT,Chest
D:\Intership\data\13407.jpg,XRay,Hand
D:\Intership\data\31_HGE_Seg.jpg,CT,Brain
D:\Intership\data\12859.jpg,XRay,Hand
D:\Intership\data\N22_0_22.jpg,CT,Brain
D:\Intership\data\ventrikler-parankimal kanama_0_89.jpg,CT,Brain
D:\Intership\data\15463.jpg,XRay,Hand
D:\Intership\data\Cyst- (2704).jpg,CT,Abdominal
D:\Intership\data\Normal- (5028).jpg,CT,Abdominal
D:\Intership\data\Normal- (1513).jpg,CT,Abdominal
D:\Intership\data\NORMAL-3758513-0001.jpg,XRay,Chest
D:\Intership\data\Cyst- (2548).jpg,CT,Abdominal
D:\Intership\data\000055.jpg,CT,Chest
D:\Intership\data\15368.jpg,XRay,Hand
D:\Intership\data\Normal- (857).jpg,CT,Abdominal
D:\Intership\data\ventrikler-parankimal kanama_0_85.jpg,CT,Brain
D:\Intership\data\Stone- (725).jpg,CT,Abdominal
D:\Intership\data\Cyst- (1384).jpg,CT,Abdominal
D:\Intership\data\Normal- (1581).jpg,CT,Abdominal
D:\Intership\data\13397.jpg,XRay,Hand
D:\Intership\data\ad6.jpg,CT,Chest
D:\Intership\data\NORMAL-6495836-0001.jpg,XRay,Chest
D:\Intership\data\4668.jpg,XRay,Hand
D:\Intership\data\Normal- (2383).jpg,CT,Abdominal
D:\Intership\data\Cancer (2329).jpg,CT,Brain
D:\Intership\data\BACTERIA-9902199-0003.jpg,XRay,Chest
D:\Intership\data\NORMAL-6648483-0001.jpg,XRay,Chest
D:\Intership\data\Normal- (1084).jpg,CT,Abdominal
D:\Intership\data\8_0_68.jpg,CT,Brain
D:\Intership\data\Stone- (1086).jpg,CT,Abdominal
D:\Intership\data\Normal- (327).jpg,CT,Abdominal
D:\Intership\data\Cancer (193).jpg,CT,Brain
D:\Intership\data\Cyst- (519).jpg,CT,Abdominal
D:\Intership\data\12450.jpg,XRay,Hand
D:\Intership\data\14885.jpg,XRay,Hand
D:\Intership\data\N7_0_38.jpg,CT,Brain
D:\Intership\data\Normal- (2456).jpg,CT,Abdominal
D:\Intership\data\NORMAL-806218-0001.jpg,XRay,Chest
D:\Intership\data\N27_0_147.jpg,CT,Brain
D:\Intership\data\Not Cancer  (176).jpg,CT,Brain
D:\Intership\data\20_0_121.jpg,CT,Brain
D:\Intership\data\3370.jpg,XRay,Hand
D:\Intership\data\BACTERIA-6255684-0001.jpg,XRay,Chest
D:\Intership\data\Normal- (4031).jpg,CT,Abdominal
D:\Intership\data\Stone- (1187).jpg,CT,Abdominal
D:\Intership\data\N8_0_60.jpg,CT,Brain
D:\Intership\data\Tumor- (1902).jpg,CT,Abdominal
D:\Intership\data\IMG-0001-00111.jpg,CT,Brain
D:\Intership\data\13448.jpg,XRay,Hand
D:\Intership\data\Cyst- (2899).jpg,CT,Abdominal
D:\Intership\data\Cyst- (1302).jpg,CT,Abdominal
D:\Intership\data\ID_0025_AGE_0074_CONTRAST_1_CT.jpg,CT,Chest
D:\Intership\data\5285.jpg,XRay,Hand
D:\Intership\data\N11_0_75.jpg,CT,Brain
D:\Intership\data\Normal- (1334).jpg,CT,Abdominal
D:\Intership\data\N17_0_130.jpg,CT,Brain
D:\Intership\data\7_0_81.jpg,CT,Brain
D:\Intership\data\Normal- (1274).jpg,CT,Abdominal
D:\Intership\data\Stone- (72).jpg,CT,Abdominal
D:\Intership\data\IMG-0002-00088.jpg,CT,Brain
D:\Intership\data\BACTERIA-1332623-0001.jpg,XRay,Chest
D:\Intership\data\12018.jpg,XRay,Hand
D:\Intership\data\Cyst- (2685).jpg,CT,Abdominal
D:\Intership\data\Normal- (3349).jpg,CT,Abdominal
D:\Intership\data\Not Cancer  (552).jpg,CT,Brain
D:\Intership\data\Cancer (2129).jpg,CT,Brain
D:\Intership\data\BACTERIA-2609929-0001.jpg,XRay,Chest
D:\Intership\data\BACTERIA-5817596-0005.jpg,XRay,Chest
D:\Intership\data\Cyst- (2514).jpg,CT,Abdominal
D:\Intership\data\Not Cancer  (1037).jpg,CT,Brain
D:\Intership\data\VIRUS-8572102-0002.jpg,XRay,Chest
D:\Intership\data\VIRUS-9613951-0001.jpg,XRay,Chest
D:\Intership\data\Stone- (165).jpg,CT,Abdominal
D:\Intership\data\Tumor- (596).jpg,CT,Abdominal
D:\Intership\data\10813.jpg,XRay,Hand
D:\Intership\data\Cyst- (3641).jpg,CT,Abdominal
D:\Intership\data\Normal- (1428).jpg,CT,Abdominal
D:\Intership\data\VIRUS-9345113-0002.jpg,XRay,Chest
D:\Intership\data\Cyst- (2739).jpg,CT,Abdominal
D:\Intership\data\N23_0_23.jpg,CT,Brain
D:\Intership\data\Stone- (1097).jpg,CT,Abdominal
D:\Intership\data\Not Cancer  (245).jpg,CT,Brain
D:\Intership\data\Tumor- (926).jpg,CT,Abdominal
D:\Intership\data\Cyst- (268).jpg,CT,Abdominal
D:\Intership\data\Cancer (1101).jpg,CT,Brain
D:\Intership\data\N23_0_64.jpg,CT,Brain
D:\Intership\data\14208.jpg,XRay,Hand
D:\Intership\data\14496.jpg,XRay,Hand
D:\Intership\data\7289.jpg,XRay,Hand
D:\Intership\data\N5_0_26.jpg,CT,Brain
